cmd_filename,imdbid,movie,movie_title,shot_list
2011/R8-x5ORZe70,tt0452608,14315,Death Race,"[(0.01, 1.283), (1.303, 3.785), (3.8049999999999997, 6.788), (6.808, 8.707), (8.727, 13.962), (13.982, 15.714), (15.734, 18.508), (18.528000000000002, 19.968), (19.988000000000003, 24.764999999999997), (24.785, 26.892), (26.912000000000003, 28.351999999999997), (28.372, 30.854), (30.874000000000002, 32.898), (32.918, 35.025), (35.044999999999995, 36.109), (36.129, 39.154), (39.174, 41.24), (41.26, 42.407000000000004), (42.427, 43.158), (43.178, 44.117000000000004), (44.137, 45.410000000000004), (45.43, 48.080000000000005), (48.1, 50.082), (50.102, 50.832), (50.852, 52.042), (52.062, 53.71), (53.73, 56.63), (56.65, 59.007000000000005), (59.027, 60.092), (60.111999999999995, 61.426), (61.446, 63.971000000000004), (63.991, 64.51299999999999), (64.533, 65.05499999999999), (65.075, 65.722), (65.742, 69.226), (69.24600000000001, 70.143), (70.16300000000001, 73.85499999999999), (73.875, 74.69), (74.71000000000001, 76.23299999999999), (76.253, 77.359), (77.379, 77.985), (78.00500000000001, 79.23599999999999), (79.256, 80.529), (80.549, 82.32199999999999), (82.342, 84.783), (84.80300000000001, 91.28999999999999), (91.31, 93.417), (93.43700000000001, 95.127), (95.147, 97.713), (97.733, 99.339), (99.35900000000001, 102.009), (102.02900000000001, 104.97), (104.99000000000001, 105.84599999999999), (105.866, 110.434), (110.45400000000001, 111.476), (111.49600000000001, 113.77), (113.79, 116.94), (116.96000000000001, 118.06599999999999), (118.086, 119.026), (119.046, 120.652), (120.67200000000001, 125.073), (125.093, 125.866), (125.88600000000001, 128.118), (128.13799999999998, 132.83100000000002), (132.851, 134.041), (134.06099999999998, 135.459), (135.47899999999998, 141.048), (141.06799999999998, 141.882), (141.902, 143.467), (143.487, 144.30100000000002), (144.321, 148.722), (148.742, 150.26500000000001), (150.285, 151.01600000000002), (151.036, 151.85000000000002), (151.87, 155.312), (155.332, 156.39600000000002), (156.416, 157.43900000000002), (157.459, 166.948), (166.968, 168.70000000000002), (168.72, 169.57600000000002), (169.596, 170.911), (170.93099999999998, 172.037)]"
2011/21Vohd23VMI,tt0452608,14315,Death Race,"[(0.01, 1.5330000000000001), (1.5530000000000002, 5.12), (5.14, 6.663), (6.683, 7.956), (7.976, 12.92), (12.94, 25.349), (25.369000000000003, 28.726999999999997), (28.747, 30.102999999999998), (30.123, 31.729999999999997), (31.75, 33.649), (33.669, 37.778), (37.797999999999995, 41.907000000000004), (41.927, 42.532000000000004), (42.552, 44.201), (44.221, 45.786), (45.806, 46.870000000000005), (46.89, 47.621), (47.641, 49.873000000000005), (49.893, 52.209), (52.229, 56.255), (56.275, 57.714), (57.733999999999995, 59.049)]"
2012/ofIzQbTGQ2E,tt0454945,6737,She's the Man,"[(0.01, 2.701), (2.7209999999999996, 4.6610000000000005), (4.681, 12.836), (12.856, 14.421), (14.440999999999999, 16.924), (16.944000000000003, 18.424999999999997), (18.445, 20.468999999999998), (20.489, 23.055), (23.075000000000003, 25.057), (25.077, 32.981), (33.001, 34.483000000000004), (34.503, 41.949000000000005), (41.969, 44.284), (44.303999999999995, 49.539), (49.559, 52.084), (52.104, 55.504000000000005), (55.524, 60.592), (60.611999999999995, 64.137), (64.15700000000001, 65.514), (65.534, 67.64099999999999), (67.661, 69.601), (69.62100000000001, 70.47699999999999), (70.497, 71.353), (71.373, 73.35499999999999), (73.375, 79.56899999999999), (79.589, 82.53099999999999), (82.551, 87.494), (87.51400000000001, 89.121), (89.141, 91.78999999999999), (91.81, 95.836), (95.85600000000001, 105.095), (105.11500000000001, 114.021)]"
2012/ntQrC5iclmI,tt0454945,6737,She's the Man,"[(0.01, 2.2840000000000003), (2.304, 3.66), (3.6799999999999997, 4.828), (4.848, 10.709), (10.729, 13.128), (13.148, 18.299999999999997), (18.32, 21.261), (21.281000000000002, 27.142), (27.162000000000003, 28.435), (28.455000000000002, 29.352999999999998), (29.373, 34.942), (34.961999999999996, 40.197), (40.217, 41.949000000000005), (41.969, 47.913000000000004), (47.933, 49.915), (49.934999999999995, 53.835), (53.855, 57.422000000000004), (57.442, 60.842), (60.861999999999995, 71.103), (71.123, 75.94099999999999), (75.961, 81.863), (81.88300000000001, 84.82499999999999), (84.845, 88.28699999999999), (88.307, 89.955), (89.97500000000001, 91.957), (91.977, 93.5), (93.52000000000001, 95.752), (95.772, 96.461), (96.48100000000001, 99.381), (99.40100000000001, 105.30399999999999), (105.324, 106.847), (106.867, 107.806), (107.82600000000001, 108.43199999999999), (108.452, 111.101), (111.12100000000001, 112.47699999999999), (112.497, 114.85499999999999), (114.875, 117.399), (117.41900000000001, 121.36099999999999), (121.381, 123.405), (123.42500000000001, 124.28099999999999), (124.301, 127.826), (127.846, 132.03900000000002)]"
2012/FxjONf9AXEs,tt0454945,6737,She's the Man,"[(0.01, 0.9909999999999999), (1.011, 3.4520000000000004), (3.472, 6.413), (6.433, 8.749), (8.769, 11.627), (11.647, 18.508), (18.528000000000002, 27.476), (27.496000000000002, 29.852999999999998), (29.873, 32.731), (32.751, 35.025), (35.044999999999995, 37.319), (37.339, 38.57), (38.589999999999996, 41.281), (41.300999999999995, 42.241), (42.260999999999996, 45.202000000000005), (45.222, 46.578), (46.598, 49.748000000000005), (49.768, 51.667), (51.687, 54.503), (54.522999999999996, 55.796), (55.815999999999995, 60.092), (60.111999999999995, 62.928000000000004), (62.948, 65.13799999999999), (65.158, 65.806), (65.82600000000001, 67.80799999999999), (67.828, 69.726), (69.74600000000001, 71.14399999999999), (71.164, 73.52199999999999), (73.542, 75.274), (75.29400000000001, 76.817), (76.837, 82.823), (82.843, 84.199), (84.21900000000001, 86.994), (87.01400000000001, 91.164), (91.18400000000001, 93.667), (93.68700000000001, 95.752), (95.772, 99.006), (99.02600000000001, 100.54899999999999), (100.569, 106.59599999999999), (106.616, 107.973), (107.99300000000001, 109.34899999999999), (109.369, 111.018), (111.03800000000001, 112.26899999999999), (112.289, 114.31299999999999), (114.333, 122.529), (122.549, 126.158), (126.17800000000001, 128.07600000000002), (128.096, 129.036)]"
2012/yNs0hmNinA0,tt0454945,6737,She's the Man,"[(0.01, 0.908), (0.928, 3.4930000000000003), (3.513, 6.538), (6.558, 7.873), (7.893, 9.917), (9.937, 12.044), (12.064, 13.253), (13.273, 14.296), (14.315999999999999, 15.422), (15.442, 16.798), (16.818, 19.968), (19.988000000000003, 21.636999999999997), (21.657, 23.18), (23.200000000000003, 25.474), (25.494000000000003, 31.772), (31.792, 38.237), (38.257, 41.49), (41.51, 43.575), (43.595, 44.993), (45.013, 48.664), (48.684, 50.082), (50.102, 50.666000000000004), (50.686, 51.416000000000004), (51.436, 52.084), (52.104, 53.961), (53.980999999999995, 56.964), (56.983999999999995, 62.219), (62.239, 63.22), (63.239999999999995, 65.42999999999999), (65.45, 67.18199999999999), (67.202, 69.309), (69.32900000000001, 71.31099999999999), (71.331, 71.937), (71.95700000000001, 74.189), (74.209, 76.23299999999999), (76.253, 77.14999999999999), (77.17, 77.818), (77.83800000000001, 79.11099999999999), (79.131, 80.237), (80.257, 80.779), (80.799, 83.15599999999999), (83.176, 84.366), (84.38600000000001, 85.57499999999999), (85.595, 91.20599999999999), (91.226, 98.297), (98.31700000000001, 99.83999999999999), (99.86, 101.466), (101.486, 103.176), (103.19600000000001, 106.22099999999999), (106.241, 110.726), (110.74600000000001, 112.728), (112.748, 116.189), (116.209, 119.943), (119.96300000000001, 123.03)]"
2012/Ua3NXljreQ4,tt0454945,6737,She's the Man,"[(0.01, 3.115), (3.135, 5.74), (5.76, 7.448), (7.468, 9.74), (9.76, 12.448), (12.468, 14.323), (14.343, 16.657), (16.677000000000003, 20.532), (20.552000000000003, 22.365), (22.385, 24.072999999999997), (24.093, 37.865), (37.885, 47.74), (47.76, 51.282000000000004), (51.302, 54.99), (55.01, 56.74), (56.76, 59.49), (59.51, 60.532000000000004), (60.552, 62.157000000000004), (62.177, 65.698), (65.718, 66.99), (67.01, 68.74), (68.76, 74.24), (74.26, 75.573), (75.593, 78.99), (79.01, 81.823), (81.843, 84.948), (84.968, 87.99), (88.01, 91.573), (91.593, 94.365), (94.385, 97.198), (97.218, 98.157), (98.177, 99.657), (99.677, 100.823), (100.843, 103.407), (103.427, 106.99), (107.01, 109.573), (109.593, 114.032), (114.052, 120.448), (120.468, 132.032)]"
2012/opCf3mp24dE,tt0454945,6737,She's the Man,"[(0.01, 0.908), (0.928, 2.075), (2.0949999999999998, 4.2860000000000005), (4.306, 8.040000000000001), (8.06, 9.791), (9.811, 14.838000000000001), (14.858, 17.840999999999998), (17.861, 20.718999999999998), (20.739, 22.679), (22.699, 26.892), (26.912000000000003, 30.770999999999997), (30.791, 33.523), (33.543, 37.569), (37.589, 39.905), (39.925, 41.698), (41.717999999999996, 43.7), (43.72, 45.202000000000005), (45.222, 49.456), (49.476, 52.334), (52.354, 55.504000000000005), (55.524, 69.434), (69.45400000000001, 71.478), (71.498, 74.189), (74.209, 76.692), (76.712, 81.738), (81.75800000000001, 84.408), (84.42800000000001, 87.661), (87.68100000000001, 89.16199999999999), (89.182, 90.914), (90.93400000000001, 92.582), (92.602, 93.875), (93.89500000000001, 97.17), (97.19000000000001, 99.297), (99.31700000000001, 100.50699999999999), (100.527, 101.383), (101.403, 104.511), (104.531, 107.681), (107.70100000000001, 109.05699999999999), (109.077, 109.89099999999999), (109.911, 114.312), (114.33200000000001, 119.317), (119.337, 122.112), (122.132, 125.24), (125.26, 133.03900000000002)]"
2016/D4TfTzW8GVg,tt0478304,8262,The Tree of Life,"[(0.01, 26.224999999999998), (26.245, 36.109), (36.129, 38.403), (38.422999999999995, 44.534), (44.553999999999995, 55.42), (55.44, 58.674), (58.693999999999996, 70.22699999999999), (70.247, 82.44699999999999), (82.467, 95.711), (95.73100000000001, 99.131), (99.15100000000001, 110.767), (110.787, 125.324), (125.34400000000001, 130.954), (130.974, 132.03900000000002)]"
2016/1PoAz1WNBdM,tt0478304,8262,The Tree of Life,"[(0.01, 7.414000000000001), (7.434, 8.707), (8.727, 11.46), (11.48, 13.629), (13.649, 18.133), (18.153000000000002, 19.092), (19.112000000000002, 20.593999999999998), (20.614, 23.055), (23.075000000000003, 25.307), (25.327, 52.084), (52.104, 57.256), (57.275999999999996, 66.056), (66.07600000000001, 67.80799999999999), (67.828, 71.52), (71.54, 74.439), (74.459, 77.693), (77.71300000000001, 82.65599999999999), (82.676, 86.702), (86.72200000000001, 91.62299999999999), (91.643, 100.173), (100.19300000000001, 114.72999999999999), (114.75, 118.89999999999999), (118.92, 130.37), (130.39, 132.03900000000002)]"
2016/ICPNrxD783c,tt0478304,8262,The Tree of Life,"[(0.01, 6.288), (6.308, 9.708), (9.728, 16.756999999999998), (16.777, 19.593), (19.613000000000003, 27.642999999999997), (27.663, 35.734), (35.754, 43.909), (43.928999999999995, 48.372), (48.391999999999996, 54.002), (54.022, 62.552), (62.571999999999996, 66.93199999999999), (66.952, 71.478), (71.498, 76.942), (76.962, 83.282), (83.302, 101.17399999999999), (101.194, 115.564), (115.584, 132.03900000000002)]"
2011/lf3MqrE07I4,tt0493464,8686,Wanted,"[(0.01, 0.782), (0.802, 1.7830000000000001), (1.8030000000000002, 2.4090000000000003), (2.429, 3.869), (3.889, 4.7860000000000005), (4.806, 5.579000000000001), (5.599, 6.371), (6.391, 8.790000000000001), (8.81, 14.755), (14.775, 16.380999999999997), (16.401, 17.09), (17.110000000000003, 18.008), (18.028000000000002, 19.092), (19.112000000000002, 20.134999999999998), (20.155, 21.386), (21.406000000000002, 25.599), (25.619000000000003, 26.933999999999997), (26.954, 29.561), (29.581000000000003, 30.979), (30.999000000000002, 32.022), (32.041999999999994, 33.023), (33.043, 33.899), (33.919, 34.942), (34.961999999999996, 35.859), (35.879, 38.07), (38.089999999999996, 41.323), (41.342999999999996, 42.699000000000005), (42.719, 44.117000000000004), (44.137, 46.370000000000005), (46.39, 47.871), (47.891, 56.046), (56.065999999999995, 57.756), (57.775999999999996, 58.84), (58.86, 60.342), (60.361999999999995, 61.426), (61.446, 63.053000000000004), (63.073, 64.972), (64.992, 66.139), (66.159, 67.72399999999999), (67.744, 68.642), (68.662, 69.518), (69.53800000000001, 70.39399999999999), (70.414, 71.937), (71.95700000000001, 72.81299999999999), (72.833, 74.231), (74.251, 75.19), (75.21000000000001, 76.85799999999999), (76.878, 77.859), (77.879, 81.655), (81.67500000000001, 88.036), (88.05600000000001, 93.583), (93.60300000000001, 97.17), (97.19000000000001, 102.342), (102.36200000000001, 112.60199999999999), (112.622, 122.654), (122.674, 141.006), (141.02599999999998, 146.011), (146.03099999999998, 154.311), (154.331, 156.93800000000002), (156.958, 161.526), (161.546, 170.41), (170.42999999999998, 179.044)]"
2011/q2pzOimT9so,tt0493464,8686,Wanted,"[(0.01, 4.203), (4.223, 8.332), (8.352, 13.003), (13.023, 16.173), (16.193, 17.840999999999998), (17.861, 21.511999999999997), (21.532, 24.096999999999998), (24.117, 26.099), (26.119000000000003, 29.394), (29.414, 34.274), (34.294, 36.985), (37.004999999999995, 43.7), (43.72, 53.418), (53.437999999999995, 58.131), (58.150999999999996, 63.303000000000004), (63.323, 67.76599999999999), (67.786, 69.268), (69.28800000000001, 70.43499999999999), (70.455, 71.18599999999999), (71.206, 73.47999999999999), (73.5, 74.648), (74.668, 76.35799999999999), (76.378, 77.693), (77.71300000000001, 78.652), (78.67200000000001, 80.863), (80.88300000000001, 83.407), (83.427, 88.704), (88.724, 90.664), (90.68400000000001, 94.79299999999999), (94.813, 96.128), (96.14800000000001, 97.33699999999999), (97.357, 98.17099999999999), (98.191, 98.714), (98.73400000000001, 100.75699999999999), (100.777, 103.13499999999999), (103.155, 103.969), (103.989, 104.553), (104.57300000000001, 106.09599999999999), (106.116, 107.264), (107.284, 108.015), (108.03500000000001, 109.14099999999999), (109.161, 110.517), (110.537, 111.768), (111.78800000000001, 112.64399999999999), (112.664, 113.52), (113.54, 114.72999999999999), (114.75, 115.898), (115.918, 117.107), (117.12700000000001, 117.89999999999999), (117.92, 118.48299999999999), (118.503, 119.276), (119.296, 119.86), (119.88000000000001, 120.86099999999999), (120.881, 122.237), (122.257, 123.071), (123.09100000000001, 125.073), (125.093, 126.283), (126.30300000000001, 127.03399999999999), (127.054, 127.951), (127.971, 128.911), (128.93099999999998, 129.786), (129.80599999999998, 131.288), (131.308, 132.74800000000002), (132.768, 134.708), (134.72799999999998, 136.335), (136.355, 137.544), (137.564, 139.755), (139.77499999999998, 140.756), (140.77599999999998, 142.049), (142.069, 143.133), (143.153, 144.21800000000002), (144.238, 146.595), (146.61499999999998, 148.055)]"
2011/B0cuLHkQDcA,tt0493464,8686,Wanted,"[(0.01, 10.125), (10.145, 11.126), (11.145999999999999, 11.793000000000001), (11.813, 22.762999999999998), (22.783, 24.805999999999997), (24.826, 35.108000000000004), (35.128, 36.818000000000005), (36.838, 37.736000000000004), (37.756, 42.866), (42.885999999999996, 43.659), (43.678999999999995, 52.251000000000005), (52.271, 52.96), (52.98, 53.835), (53.855, 55.504000000000005), (55.524, 56.588), (56.608, 57.631), (57.650999999999996, 58.382000000000005), (58.402, 59.675000000000004), (59.695, 62.636), (62.656, 63.387), (63.407, 65.347), (65.367, 66.181), (66.20100000000001, 67.64099999999999), (67.661, 70.68599999999999), (70.706, 71.728), (71.748, 72.896), (72.91600000000001, 75.44), (75.46000000000001, 78.277), (78.29700000000001, 81.94699999999999), (81.967, 83.782), (83.802, 84.741), (84.76100000000001, 86.368), (86.388, 88.036), (88.05600000000001, 89.288), (89.308, 91.74799999999999), (91.768, 92.332), (92.352, 94.29299999999999), (94.313, 98.547), (98.56700000000001, 99.298), (99.31800000000001, 101.091), (101.111, 103.59299999999999), (103.613, 105.67899999999999), (105.699, 107.014), (107.034, 111.43499999999999), (111.455, 112.853), (112.873, 117.649), (117.66900000000001, 119.609), (119.629, 121.65299999999999), (121.673, 122.195), (122.215, 124.11399999999999), (124.134, 124.90599999999999), (124.926, 126.533), (126.55300000000001, 127.99299999999998), (128.01299999999998, 130.078), (130.09799999999998, 133.16500000000002), (133.185, 134.833), (134.85299999999998, 136.043), (136.063, 141.048)]"
2011/_xHw_zAJRDk,tt0493464,8686,Wanted,"[(0.01, 5.245), (5.265, 6.205), (6.225, 6.747), (6.7669999999999995, 10.292), (10.312, 12.085), (12.105, 15.797), (15.817, 19.676), (19.696, 20.802), (20.822000000000003, 29.686), (29.706000000000003, 30.436999999999998), (30.457, 36.193000000000005), (36.213, 37.986000000000004), (38.006, 41.782000000000004), (41.802, 45.494), (45.513999999999996, 47.454), (47.474, 49.581), (49.601, 51.416000000000004), (51.436, 54.419000000000004), (54.439, 65.681), (65.70100000000001, 71.895), (71.915, 74.523), (74.543, 76.77499999999999), (76.795, 94.042)]"
2011/8j5sn2UyTp4,tt0758758,14041,Into the Wild,"[(0.01, 3.3270000000000004), (3.347, 5.495), (5.515, 7.039000000000001), (7.059, 9.082), (9.102, 13.462), (13.482, 16.34), (16.360000000000003, 19.884999999999998), (19.905, 22.095), (22.115000000000002, 23.805), (23.825000000000003, 26.016), (26.036, 29.269), (29.289, 31.104), (31.124000000000002, 31.939), (31.959000000000003, 33.023), (33.043, 33.899), (33.919, 35.692), (35.711999999999996, 37.945), (37.964999999999996, 44.660000000000004), (44.68, 46.870000000000005), (46.89, 57.381), (57.400999999999996, 59.049), (59.068999999999996, 65.597), (65.617, 67.76599999999999), (67.786, 69.184), (69.20400000000001, 76.44099999999999), (76.461, 79.11099999999999), (79.131, 80.529), (80.549, 81.738), (81.75800000000001, 84.157), (84.177, 86.326), (86.346, 87.494), (87.51400000000001, 89.496), (89.516, 91.78999999999999), (91.81, 94.54299999999999), (94.563, 99.548), (99.56800000000001, 101.3), (101.32000000000001, 107.472), (107.492, 112.68599999999999), (112.706, 116.023), (116.043, 123.196), (123.21600000000001, 125.824), (125.84400000000001, 128.035)]"
2011/dZbWmnVOhbA,tt0758758,14041,Into the Wild,"[(0.01, 3.869), (3.889, 6.08), (6.1, 9.083), (9.103, 20.929), (20.949, 23.139999999999997), (23.16, 24.849999999999998), (24.87, 30.314), (30.334000000000003, 32.608000000000004), (32.628, 59.553000000000004), (59.573, 64.475), (64.495, 66.895), (66.915, 68.89699999999999), (68.917, 71.31599999999999), (71.336, 72.02499999999999), (72.045, 104.643), (104.66300000000001, 106.52), (106.54, 114.445), (114.465, 117.574), (117.59400000000001, 120.535), (120.555, 123.58), (123.60000000000001, 126.5), (126.52000000000001, 129.25300000000001), (129.273, 131.04600000000002)]"
2011/NL4WWmwdV6g,tt0758758,14041,Into the Wild,"[(0.01, 6.538), (6.558, 8.916), (8.936, 11.835), (11.855, 14.713000000000001), (14.733, 21.97), (21.990000000000002, 29.227999999999998), (29.248, 36.86), (36.879999999999995, 39.655), (39.675, 43.992000000000004), (44.012, 47.496), (47.516, 51.583000000000006), (51.603, 56.421), (56.440999999999995, 62.010000000000005), (62.03, 67.39099999999999), (67.411, 69.476), (69.49600000000001, 71.18599999999999), (71.206, 77.484), (77.504, 80.529), (80.549, 84.616), (84.63600000000001, 88.86999999999999), (88.89, 91.832), (91.852, 94.50099999999999), (94.521, 96.044)]"
2011/xRtjf4AE2-4,tt0758758,14041,Into the Wild,"[(0.01, 14.671000000000001), (14.691, 17.340999999999998), (17.361, 23.639), (23.659000000000002, 25.891), (25.911, 36.902), (36.922, 40.447), (40.467, 51.041000000000004), (51.061, 55.17), (55.19, 58.632000000000005), (58.652, 64.51299999999999), (64.533, 83.198), (83.218, 99.83999999999999), (99.86, 104.094), (104.114, 109.01599999999999), (109.036, 113.02), (113.04, 115.47999999999999), (115.5, 117.73299999999999), (117.753, 128.702), (128.72199999999998, 133.04000000000002)]"
2011/AhAHDaOGHFI,tt0758758,14041,Into the Wild,"[(0.01, 1.575), (1.595, 4.494), (4.513999999999999, 13.545), (13.565, 15.631), (15.651, 17.215999999999998), (17.236, 17.924999999999997), (17.945, 21.97), (21.990000000000002, 27.935), (27.955000000000002, 31.647), (31.667, 39.154), (39.174, 41.031), (41.050999999999995, 43.283), (43.303, 45.827000000000005), (45.847, 58.757000000000005), (58.777, 62.302), (62.321999999999996, 64.47099999999999), (64.491, 65.347), (65.367, 67.05699999999999), (67.077, 69.268), (69.28800000000001, 71.853), (71.873, 74.106), (74.126, 76.64999999999999), (76.67, 79.23599999999999), (79.256, 85.32499999999999), (85.345, 87.82799999999999), (87.848, 101.3), (101.32000000000001, 109.14099999999999), (109.161, 115.314), (115.334, 118.317), (118.337, 121.52799999999999), (121.548, 123.73899999999999), (123.759, 129.745), (129.765, 132.03900000000002)]"
2011/1U_GoiFy6kw,tt0758758,14041,Into the Wild,"[(0.01, 16.005999999999997), (16.026, 21.761999999999997), (21.782, 51.124), (51.144, 55.587), (55.607, 61.176), (61.196, 68.6), (68.62, 84.533), (84.55300000000001, 91.08099999999999), (91.101, 100.38199999999999), (100.402, 116.732), (116.75200000000001, 120.36), (120.38000000000001, 128.619), (128.63899999999998, 133.04000000000002)]"
2017/xI4s1uyYIX4,tt0803096,8698,Warcraft,"[(0.01, 5.329000000000001), (5.349, 6.914000000000001), (6.934, 9.75), (9.77, 14.338000000000001), (14.358, 18.217), (18.237000000000002, 25.432), (25.452, 31.104), (31.124000000000002, 31.688), (31.708000000000002, 34.274), (34.294, 38.528), (38.547999999999995, 42.282000000000004), (42.302, 45.911), (45.931, 47.663000000000004), (47.683, 49.164), (49.184, 62.261), (62.281, 69.726), (69.74600000000001, 85.74199999999999), (85.762, 87.119), (87.13900000000001, 89.03699999999999), (89.057, 90.122), (90.14200000000001, 101.008), (101.028, 103.55199999999999), (103.572, 110.434), (110.45400000000001, 115.14699999999999), (115.167, 118.23299999999999), (118.253, 119.443), (119.46300000000001, 124.323), (124.343, 130.287), (130.307, 133.24800000000002), (133.268, 138.62800000000001), (138.648, 139.62900000000002), (139.649, 141.006), (141.02599999999998, 141.548), (141.56799999999998, 142.341), (142.361, 144.84300000000002), (144.863, 147.929), (147.94899999999998, 151.767), (151.78699999999998, 154.186), (154.206, 156.64600000000002), (156.666, 159.358), (159.378, 160.734), (160.754, 164.029)]"
2017/yuQW4F1siis,tt0803096,8698,Warcraft,"[(0.01, 4.2860000000000005), (4.306, 6.371), (6.391, 9.416), (9.436, 16.631999999999998), (16.652, 18.049999999999997), (18.07, 20.427), (20.447000000000003, 26.349999999999998), (26.37, 31.104), (31.124000000000002, 33.482), (33.501999999999995, 37.277), (37.297, 39.78), (39.8, 43.116), (43.135999999999996, 44.826), (44.846, 47.955000000000005), (47.975, 54.419000000000004), (54.439, 61.718), (61.738, 64.47099999999999), (64.491, 94.12599999999999), (94.146, 105.595), (105.61500000000001, 107.264), (107.284, 109.89099999999999), (109.911, 117.232), (117.25200000000001, 126.408), (126.42800000000001, 131.33), (131.35, 134.666), (134.68599999999998, 135.5), (135.51999999999998, 136.501), (136.521, 137.294), (137.314, 144.50900000000001), (144.529, 148.805), (148.825, 150.89100000000002), (150.911, 152.726), (152.74599999999998, 177.501), (177.521, 179.002)]"
2017/lfObLA5H4Rg,tt0803096,8698,Warcraft,"[(0.01, 4.828), (4.848, 5.954000000000001), (5.974, 7.289000000000001), (7.309, 8.415000000000001), (8.435, 9.208), (9.228, 12.044), (12.064, 15.422), (15.442, 17.590999999999998), (17.611, 18.717), (18.737000000000002, 19.927), (19.947000000000003, 22.554), (22.574, 24.848), (24.868000000000002, 25.474), (25.494000000000003, 26.266), (26.286, 26.933999999999997), (26.954, 29.77), (29.790000000000003, 34.566), (34.586, 35.817), (35.836999999999996, 44.660000000000004), (44.68, 47.120000000000005), (47.14, 55.462), (55.482, 57.464), (57.483999999999995, 58.674), (58.693999999999996, 60.467), (60.486999999999995, 63.595), (63.614999999999995, 64.47099999999999), (64.491, 65.806), (65.82600000000001, 66.431), (66.45100000000001, 68.642), (68.662, 70.81099999999999), (70.831, 75.065), (75.08500000000001, 76.942), (76.962, 78.277), (78.29700000000001, 78.86), (78.88000000000001, 81.613), (81.63300000000001, 89.246), (89.266, 90.289), (90.30900000000001, 93.917), (93.93700000000001, 95.335), (95.355, 96.628), (96.64800000000001, 97.42099999999999), (97.441, 98.005), (98.025, 99.256), (99.27600000000001, 102.634), (102.65400000000001, 104.553), (104.57300000000001, 105.095), (105.11500000000001, 105.762), (105.78200000000001, 108.765), (108.78500000000001, 109.93299999999999), (109.953, 110.642), (110.662, 111.518), (111.53800000000001, 113.312), (113.33200000000001, 114.479), (114.49900000000001, 118.942), (118.962, 119.693), (119.71300000000001, 122.112), (122.132, 126.366), (126.38600000000001, 127.03399999999999), (127.054, 128.118), (128.13799999999998, 130.078), (130.09799999999998, 130.662), (130.682, 131.33), (131.35, 134.458), (134.47799999999998, 135.25), (135.26999999999998, 136.001), (136.021, 139.92100000000002), (139.941, 150.05700000000002)]"
2017/nD6DMtXc3mY,tt0803096,8698,Warcraft,"[(0.01, 3.952), (3.9719999999999995, 7.623), (7.643, 10.209), (10.229, 27.642999999999997), (27.663, 30.27), (30.290000000000003, 38.654), (38.674, 41.24), (41.26, 50.29), (50.309999999999995, 54.044000000000004), (54.064, 59.299), (59.318999999999996, 62.511), (62.531, 64.67999999999999), (64.7, 66.348), (66.36800000000001, 67.72399999999999), (67.744, 68.976), (68.99600000000001, 73.22999999999999), (73.25, 75.274), (75.29400000000001, 77.067), (77.087, 77.776), (77.796, 78.318), (78.33800000000001, 78.94399999999999), (78.964, 79.945), (79.965, 81.571), (81.59100000000001, 82.28099999999999), (82.301, 87.119), (87.13900000000001, 92.541), (92.561, 93.5), (93.52000000000001, 95.377), (95.397, 111.101), (111.12100000000001, 114.646), (114.66600000000001, 119.818), (119.83800000000001, 121.945), (121.965, 123.113), (123.13300000000001, 124.65599999999999), (124.676, 126.908), (126.92800000000001, 128.07600000000002), (128.096, 133.33200000000002), (133.352, 135.625), (135.64499999999998, 136.96), (136.98, 138.79500000000002), (138.815, 140.672), (140.69199999999998, 142.549), (142.569, 151.14100000000002), (151.161, 154.686), (154.706, 157.81400000000002), (157.834, 161.193), (161.213, 162.77800000000002), (162.798, 164.446), (164.46599999999998, 166.406), (166.426, 172.746), (172.766, 179.044)]"
2017/PX3By_Y0jTA,tt0803096,8698,Warcraft,"[(0.01, 9.208), (9.228, 13.337), (13.357, 14.213000000000001), (14.233, 18.842), (18.862000000000002, 26.974999999999998), (26.995, 29.144), (29.164, 30.229), (30.249000000000002, 31.270999999999997), (31.291, 34.858000000000004), (34.878, 36.151), (36.171, 37.945), (37.964999999999996, 42.491), (42.510999999999996, 43.825), (43.845, 45.077000000000005), (45.097, 48.830000000000005), (48.85, 51.708000000000006), (51.728, 54.253), (54.272999999999996, 55.295), (55.315, 57.589), (57.608999999999995, 59.341), (59.361, 64.51299999999999), (64.533, 65.764), (65.784, 67.68299999999999), (67.703, 69.101), (69.12100000000001, 71.478), (71.498, 77.609), (77.629, 79.48599999999999), (79.506, 81.738), (81.75800000000001, 89.83), (89.85000000000001, 91.039), (91.05900000000001, 91.78999999999999), (91.81, 92.874), (92.894, 94.54299999999999), (94.563, 95.711), (95.73100000000001, 97.29599999999999), (97.316, 100.63199999999999), (100.652, 114.97999999999999), (115.0, 116.231), (116.251, 117.232), (117.25200000000001, 120.527), (120.54700000000001, 123.44699999999999), (123.467, 125.907), (125.927, 137.294), (137.314, 139.12900000000002), (139.149, 141.84), (141.85999999999999, 146.928), (146.94799999999998, 156.02100000000002)]"
